interveningOpponents,interveningTeammates,minute,second,label,distance,angle,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,bodyPart_سایر,bodyPart_سر,bodyPart_پا,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
2,0,87,3,0,25.090061777524586,16.505047831487598,1,0,0,0,0,0,1,0,0,1
6,3,74,31,0,17.51412287269905,21.095457385745583,1,0,0,0,0,0,1,0,0,1
2,0,46,28,0,14.198637258554077,25.420804922796815,1,0,0,0,0,0,1,0,1,0
2,0,56,38,1,22.15092323132379,16.206076014406072,1,0,0,0,0,0,1,0,1,0
1,0,1,24,0,4.287213547282198,78.95936545461232,1,0,0,0,0,0,1,0,1,0
2,0,20,30,0,17.10582649274802,17.422444030162723,1,0,0,0,0,0,1,1,0,0
1,0,88,52,0,15.999103099861568,13.947215300057815,1,0,0,0,0,0,1,0,1,0
1,0,69,23,1,3.9978244083501218,84.93822118783717,1,0,0,0,0,0,1,0,0,1
3,0,46,12,0,11.512949231191806,19.424217241088215,1,0,0,0,0,1,0,0,0,1
2,0,82,57,0,12.366317155887602,23.352769274487294,1,0,0,0,0,0,1,1,0,0
3,0,35,19,0,21.85774233538313,16.216315918633427,1,0,0,0,0,0,1,0,0,1
2,0,15,45,0,12.26706973975448,30.36045649448,1,0,0,0,0,0,1,0,1,0
3,0,76,56,0,22.100056561013595,15.264900863793262,1,0,0,0,0,0,1,0,1,0
1,0,88,8,1,8.598430089266296,44.8606281880476,1,0,0,0,0,1,0,0,0,1
2,0,64,14,0,19.988108965082215,18.31434753971669,1,0,0,0,0,0,1,0,1,0
2,0,46,42,0,12.280004071660564,17.69846388324809,1,0,0,0,0,1,0,0,1,0
1,0,41,40,0,12.623521695628364,26.588520892473326,1,0,0,0,0,0,1,0,1,0
2,0,52,49,0,15.360787740216972,23.10245756988885,1,0,0,0,0,0,1,0,1,0
3,0,33,20,1,11.204508021327845,34.348782546471426,1,0,0,0,0,0,1,0,0,1
2,0,94,1,0,26.687152339655874,12.520464647078558,1,0,0,0,0,0,1,1,0,0
2,0,31,0,0,20.430929983728102,18.716323095757158,1,0,0,0,0,0,1,0,1,0
2,0,60,7,0,7.583725997159972,51.14013202425782,1,0,0,0,0,1,0,1,0,0
2,0,87,14,0,13.609132962830513,14.316357161381601,1,0,0,0,0,0,1,1,0,0
2,0,48,3,0,15.200032894701248,25.16642195373184,1,0,0,0,0,0,1,1,0,0
3,0,87,1,0,27.816300976226152,11.66768913211446,1,0,0,0,0,0,1,0,0,1
1,0,45,59,0,9.268117392437366,40.568790778839194,1,0,0,0,0,0,1,0,1,0
4,1,35,30,0,27.684515527637465,15.059756243119116,1,0,0,0,0,0,1,1,0,0
2,0,77,8,0,13.385103660412945,27.860068289102102,1,0,0,0,0,0,1,0,0,1
3,2,19,20,0,20.73770720209927,19.984612526822087,1,0,0,0,0,0,1,0,1,0
4,2,71,10,0,8.510757898095799,29.10518990597082,1,0,0,0,0,1,0,1,0,0
3,0,78,59,0,14.183388170673467,26.82174938748099,1,0,0,0,0,0,1,0,1,0
2,0,89,51,0,14.999793331909611,20.78148939090787,1,0,0,0,0,0,1,0,1,0
3,1,80,59,0,15.000389994930133,26.573530546154018,1,0,0,0,0,0,1,0,1,0
1,0,26,44,1,15.314088284974723,22.02445759251478,1,0,0,0,0,0,1,0,0,1
3,0,38,42,0,28.697428456222344,14.527797600160943,1,0,0,0,0,0,1,0,1,0
2,0,78,44,0,27.022999463420042,15.37585760166923,1,0,0,0,0,0,1,0,1,0
1,0,37,9,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
3,0,64,47,0,23.451501018058522,16.310605227492136,1,0,0,0,0,0,1,0,1,0
3,0,20,37,0,27.536797199383955,8.913676336757083,0,1,0,0,0,0,1,0,0,1
3,1,0,45,0,6.694789018333588,34.85667867574604,1,0,0,0,0,1,0,1,0,0
1,0,47,37,0,7.337261069363691,52.61595515791203,1,0,0,0,0,1,0,0,1,0
6,2,23,3,0,24.12869660798113,16.44766710123179,0,1,0,0,0,0,1,0,0,1
1,0,15,15,0,8.47764707923136,43.11762880255583,1,0,0,0,0,0,1,0,1,0
1,0,71,6,0,13.856453370180986,15.96419755465723,1,0,0,0,0,0,1,0,0,1
7,2,18,48,0,18.512744259023297,21.761917404646425,1,0,0,0,0,0,1,0,1,0
1,0,19,41,0,20.669167859398694,17.624667080091,1,0,0,0,0,0,1,1,0,0
4,0,69,11,0,6.734641787058908,57.026476658004995,1,0,0,0,0,0,1,0,1,0
3,0,45,43,0,24.61851335885252,16.471759334045714,1,0,0,0,0,0,1,0,0,1
3,0,31,52,0,23.07474160202016,17.927267590309086,1,0,0,0,0,0,1,0,1,0
7,1,52,17,0,24.874251747540065,15.026981424776547,0,1,0,0,0,0,1,0,0,1
4,2,53,47,0,14.815323148686296,23.032241431713043,1,0,0,0,0,0,1,0,1,0
2,0,68,43,1,14.5413651353647,24.744147627279016,1,0,0,0,0,0,1,0,1,0
3,1,45,12,0,22.639969081250975,14.164084407602909,1,0,0,0,0,0,1,1,0,0
2,0,30,30,0,14.752237118484777,26.597349213040477,1,0,0,0,0,0,1,1,0,0
1,0,25,16,0,9.231495003519203,36.38434637361664,1,0,0,0,0,1,0,0,1,0
3,0,18,49,0,12.73807285267281,29.95505283156123,1,0,0,0,0,1,0,1,0,0
2,0,65,27,0,12.82608669859985,15.538539965410498,1,0,0,0,0,0,1,0,0,1
2,0,53,0,0,14.686592525157087,26.401729028299133,1,0,0,0,0,1,0,0,0,1
2,0,92,24,0,10.481932073811585,38.463782527046945,1,0,0,0,0,1,0,1,0,0
5,2,30,59,0,23.320874769184798,13.54627318400683,1,0,0,0,0,0,1,0,0,1
6,1,65,13,1,25.46253915068173,8.180849914920152,0,1,0,0,0,0,1,0,0,1
3,0,66,44,0,12.94212115535935,29.10505994043312,1,0,0,0,0,0,1,1,0,0
2,0,40,8,0,14.198637258554077,25.420804922796815,1,0,0,0,0,1,0,0,1,0
2,0,54,43,0,6.089351361187824,57.03993688164722,1,0,0,0,0,0,1,0,1,0
4,1,88,28,0,20.504938429558866,20.190852960263694,1,0,0,0,0,0,1,0,1,0
7,2,74,9,0,24.38619691546839,13.762367818485945,0,1,0,0,0,0,1,0,0,1
2,0,40,27,0,10.496828092333418,38.37357114051,1,0,0,0,0,1,0,0,1,0
3,0,45,23,0,13.883299319686225,28.34954845698468,1,0,0,0,0,0,1,0,0,1
3,0,58,3,0,8.929193692601814,38.58371886032585,1,0,0,0,0,1,0,1,0,0
3,0,91,49,0,29.12412230437168,12.694528775750467,1,0,0,0,0,0,1,0,0,1
2,0,62,55,0,13.425378951821063,21.50342692983263,1,0,0,0,0,0,1,0,1,0
3,1,2,4,1,18.560422947767112,15.118462093260378,1,0,0,0,0,0,1,1,0,0
3,1,44,54,0,29.954969537624304,11.783447073655475,1,0,0,0,0,0,1,0,0,1
3,0,42,22,0,28.227150050970433,13.118274025252825,1,0,0,0,0,0,1,0,0,1
2,0,74,23,0,8.324385863233395,47.14188202334197,1,0,0,0,0,1,0,0,0,1
1,0,24,36,1,2.23606797749979,119.83297519818879,1,0,0,0,0,1,0,0,1,0
3,0,24,41,0,25.50404281677711,16.14255635373539,1,0,0,0,0,0,1,0,0,1
2,0,16,46,0,25.094909842436177,15.081317064956782,1,0,0,0,0,0,1,0,0,1
3,0,15,18,0,20.300061576261292,12.645307168759746,1,0,0,0,0,0,1,0,0,1
4,1,49,15,0,25.657679162387236,15.654845958508572,1,0,0,0,0,0,1,0,0,1
2,0,78,59,0,6.24040062816483,26.63050232387813,1,0,0,0,0,0,1,0,1,0
4,1,18,12,0,28.46445151412547,14.390325037454675,1,0,0,0,0,0,1,1,0,0
2,1,45,46,0,12.9491698575623,30.609977740651242,1,0,0,0,0,0,1,0,0,1
4,1,43,25,0,31.79187474811764,12.389635976994814,1,0,0,0,0,0,1,0,0,1
4,0,84,23,0,19.03063320018543,21.688908615614334,1,0,0,0,0,0,1,0,1,0
4,0,31,34,0,7.9956488167002435,49.136247166985335,1,0,0,0,0,1,0,0,1,0
4,1,10,2,0,18.064445742950433,21.928478289847366,1,0,0,0,0,0,1,0,1,0
3,0,50,9,0,21.690560158741867,18.340402758909736,1,0,0,0,0,0,1,0,1,0
1,0,19,13,1,8.16688435084029,43.78792254038168,1,0,0,0,0,0,1,0,1,0
2,0,90,42,0,14.834453141251956,26.32673093401489,1,0,0,0,0,0,1,1,0,0
2,0,52,56,0,23.658040916356537,16.03516271477419,1,0,0,0,0,0,1,0,1,0
1,0,71,6,0,6.748547991975755,56.873267050670414,1,0,0,0,0,1,0,1,0,0
3,1,8,33,0,27.173608520032815,11.388339810055037,1,0,0,0,0,0,1,0,1,0
1,0,56,29,0,8.770860847146078,44.33459129849052,1,0,0,0,0,1,0,0,0,1
1,0,67,54,0,7.569048817387824,20.483013997743285,1,0,0,0,0,0,1,0,1,0
2,0,82,16,0,15.171067859580619,13.263035228804569,1,0,0,0,0,0,1,0,1,0
2,0,11,36,0,8.99599911071583,34.073189142568175,1,0,0,0,0,1,0,0,1,0
6,2,44,37,0,25.042893203461936,16.093166610319106,0,1,0,0,0,0,1,0,0,1
1,0,79,8,0,14.763014597296856,27.762659509268406,1,0,0,0,0,0,1,0,1,0
3,0,72,30,1,12.170591604355149,25.375767269054585,1,0,0,0,0,0,1,0,1,0
5,0,43,47,0,12.423606561703409,32.400161168544116,1,0,0,0,0,0,1,0,1,0
1,0,5,2,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,8,40,0,18.16780669205835,22.54580523667365,1,0,0,0,0,0,1,0,1,0
3,0,46,11,0,10.312759087654477,23.379511707054302,1,0,0,0,0,0,1,0,1,0
1,0,51,14,0,14.462160972690079,28.40022056384609,1,0,0,0,0,0,1,1,0,0
2,0,2,10,0,16.92813634160595,17.78408867024535,1,0,0,0,0,0,1,0,0,1
7,3,23,40,0,21.292958930125234,19.00253132225535,0,1,0,0,0,0,1,0,0,1
2,0,60,2,0,20.057542222316275,13.208730637908499,1,0,0,0,0,0,1,0,1,0
1,0,63,53,1,12.974332352764824,25.79514066939212,1,0,0,0,0,0,1,0,1,0
3,0,92,7,0,21.022963635034905,19.68861603667452,1,0,0,0,0,0,1,0,1,0
3,0,7,15,0,17.10546696234862,21.089701255061314,1,0,0,0,0,0,1,0,1,0
2,0,94,29,1,13.76483926531654,22.53356195450251,1,0,0,0,0,0,1,0,1,0
6,2,24,32,0,13.4268872044119,26.70702442400996,1,0,0,0,0,0,1,0,1,0
1,0,48,45,0,8.245174346246415,47.81997606958776,1,0,0,0,0,0,1,0,0,1
3,1,46,51,1,17.5782393885167,20.327589822592312,1,0,0,0,0,0,1,1,0,0
2,0,23,55,0,14.286392126775747,12.948358115134333,1,0,0,0,0,0,1,0,0,1
2,0,68,36,0,25.060808047626878,11.419017593158225,1,0,0,0,0,0,1,0,0,1
1,0,26,6,1,9.257996543529275,39.79677143461495,1,0,0,0,0,0,1,0,0,1
1,0,12,29,1,8.991690608556326,39.06647259161403,1,0,0,0,0,0,1,0,0,1
2,0,57,1,0,20.754276667713572,11.133136184042078,1,0,0,0,0,0,1,0,1,0
1,0,28,56,0,10.768161402950831,27.295422391624967,1,0,0,0,0,1,0,0,1,0
2,1,77,18,0,21.16914027541034,11.39519558264215,1,0,0,0,0,0,1,0,1,0
2,0,45,57,0,19.04914958731754,21.128964587661642,1,0,0,0,0,0,1,0,1,0
3,1,60,19,0,9.35109084545755,42.37852532298125,1,0,0,0,0,1,0,0,1,0
2,0,52,21,0,25.417198901531226,15.790119843860198,1,0,0,0,0,0,1,0,1,0
3,1,73,47,0,26.622616325222435,15.273136283748128,1,0,0,0,0,0,1,0,0,1
2,0,70,20,0,14.039633186091438,25.031337483669855,1,0,0,0,0,0,1,0,1,0
1,0,21,2,0,10.255266939480416,37.81390892084677,1,0,0,0,0,1,0,0,1,0
2,0,13,32,0,17.762370337317034,14.885148858446158,1,0,0,0,0,0,1,0,0,1
3,1,92,25,0,10.544353939431284,38.08728769067013,1,0,0,0,0,1,0,1,0,0
2,0,91,17,0,15.917012910719148,14.503768074856023,1,0,0,0,0,0,1,1,0,0
2,1,17,43,0,8.264103097130384,47.657187879095765,1,0,0,0,0,1,0,0,1,0
4,1,20,57,0,25.8983397151246,15.521649178788955,1,0,0,0,0,0,1,0,1,0
5,1,62,7,0,19.777575685609197,14.368536433288545,1,0,0,0,0,0,1,0,0,1
2,0,16,24,0,7.1972355804155805,37.25308489614059,1,0,0,0,0,0,1,0,1,0
2,0,13,0,0,22.712386488434017,14.467183284464145,1,0,0,0,0,0,1,0,1,0
2,0,77,33,0,18.74931465414136,14.817364328512525,1,0,0,0,0,0,1,0,0,1
3,0,79,22,0,20.69765445648371,18.709310102782414,1,0,0,0,0,0,1,0,1,0
1,0,2,18,0,12.716170807283143,31.611856203474222,1,0,0,0,0,1,0,1,0,0
3,0,20,40,0,20.963420522424293,19.795187724026984,1,0,0,0,0,0,1,0,1,0
3,0,67,12,0,15.393466146388214,12.873403797590848,1,0,0,0,0,0,1,0,1,0
2,0,8,23,0,20.300061576261292,12.645307168759746,1,0,0,0,0,0,1,0,1,0
3,1,21,46,0,27.79177036462413,14.946998272916666,1,0,0,0,0,0,1,0,0,1
2,0,67,53,0,33.355806091293914,11.909164601992385,1,0,0,0,0,0,1,0,0,1
5,1,27,35,0,28.868628301323916,12.42943270457653,1,0,0,0,0,0,1,0,1,0
2,1,1,3,0,14.464484090350407,20.458241523057858,1,0,0,0,0,0,1,0,0,1
2,0,22,10,0,8.70979333853565,43.080423427438085,1,0,0,0,0,1,0,0,1,0
3,0,45,54,0,28.513724765452864,14.34188864401557,1,0,0,0,0,0,1,0,1,0
1,0,0,44,1,3.08262874832504,100.08570698573152,1,0,0,0,0,0,1,0,1,0
4,3,35,27,0,25.74953591814812,16.14403340258372,1,0,0,0,0,0,1,0,0,1
1,0,69,27,0,11.05126689570024,19.430558273925023,1,0,0,0,0,0,1,0,1,0
3,0,34,33,0,20.500243900988107,12.399390145245428,1,0,0,0,0,0,1,1,0,0
3,1,89,23,0,18.071502427855854,8.297895849041762,1,0,0,0,0,0,1,1,0,0
2,0,58,2,0,20.286571913460392,15.133294499595904,1,0,0,0,0,0,1,0,1,0
3,0,70,42,0,28.669879664902677,12.969624090674241,1,0,0,0,0,0,1,0,1,0
3,0,83,16,0,23.32575615065887,15.752244765947014,1,0,0,0,0,0,1,0,0,1
2,0,71,5,0,15.96602016784396,13.185611976672332,1,0,0,0,0,0,1,0,1,0
2,0,43,40,0,16.396478280411316,12.489725470660023,1,0,0,0,0,0,1,0,1,0
5,1,67,51,0,21.485346168958973,19.096844006238065,1,0,0,0,0,0,1,0,0,1
2,0,29,34,0,4.844336899927584,73.81271957094053,1,0,0,0,0,1,0,0,1,0
3,1,43,24,0,26.709056516470213,15.316635419921196,1,0,0,0,0,0,1,0,1,0
3,0,5,9,0,23.995482908247546,12.803475205507514,1,0,0,0,0,0,1,0,1,0
2,0,44,57,0,14.686592525157087,10.736021788288012,1,0,0,0,0,0,1,0,1,0
2,0,1,22,0,20.7608501752698,18.37420543172032,1,0,0,0,0,0,1,0,1,0
2,0,79,55,0,25.194961797946828,16.527676880843774,1,0,0,0,0,0,1,0,1,0
1,0,9,19,0,17.812897013119457,16.71814579069989,1,0,0,0,0,0,1,0,1,0
1,0,36,19,0,15.393466146388214,12.873403797590848,1,0,0,0,0,0,1,0,1,0
2,0,90,10,0,13.721005794037113,27.090832266580957,1,0,0,0,0,0,1,0,1,0
3,0,44,11,0,7.234320977120106,53.65533793346814,1,0,0,0,0,1,0,1,0,0
3,0,24,53,0,8.414000237699069,46.38474416824784,1,0,0,0,0,1,0,1,0,0
1,0,38,3,0,24.852784552238813,14.40311700635399,1,0,0,0,0,0,1,0,0,1
2,0,89,30,0,19.654070825149685,17.396016406237916,1,0,0,0,0,0,1,0,1,0
2,0,23,36,0,7.766298989866409,50.334070106443136,1,0,0,0,0,1,0,1,0,0
2,0,6,1,0,18.20767146012911,17.52070158801955,1,0,0,0,0,0,1,0,1,0
1,0,21,17,0,8.658689277252073,45.229967939364826,1,0,0,0,0,1,0,1,0,0
4,0,61,33,0,29.82793656959864,13.132485762109544,1,0,0,0,0,0,1,0,0,1
4,1,63,49,0,23.98694645010073,17.318970803176043,1,0,0,0,0,0,1,0,0,1
2,0,79,20,0,12.380973305843124,29.85640167994151,1,0,0,0,0,0,1,1,0,0
2,0,36,38,0,5.115437420201718,64.98953437941533,1,0,0,0,0,0,1,0,1,0
2,1,58,52,0,7.82387372086232,31.416526087852684,1,0,0,0,0,1,0,1,0,0
2,0,77,12,0,11.290960986559115,27.835614723186303,1,0,0,0,0,0,1,0,1,0
2,0,63,54,0,12.854901788811924,30.500617942670267,1,0,0,0,0,1,0,1,0,0
1,0,0,39,0,15.981514321240025,21.79429041005804,1,0,0,0,0,0,1,0,1,0
1,0,16,58,0,15.478181417724759,1.3904596410630146,1,0,0,0,0,0,1,0,0,1
1,0,68,21,0,7.234320977120106,53.65533793346814,1,0,0,0,0,0,1,0,1,0
1,0,39,43,0,15.366889730846644,16.441647960509137,1,0,0,0,0,0,1,0,0,1
2,0,44,13,0,15.513922779232853,19.458356111845806,1,0,0,0,0,0,1,1,0,0
2,1,74,43,0,7.24486024709932,50.50636001403097,1,0,0,0,0,1,0,0,1,0
2,0,13,16,0,13.558532368954982,26.225545025019063,1,0,0,0,0,0,1,0,1,0
1,0,9,20,0,8.481332442488032,44.02768610637656,1,0,0,0,0,0,1,0,0,1
2,0,47,17,0,4.762110876491643,68.62599841758711,1,0,0,0,1,0,0,0,0,1
1,0,15,36,0,11.817076626645019,26.182470578815824,1,0,0,0,0,1,0,0,1,0
2,0,24,37,0,14.599263680062773,10.363120816084326,1,0,0,0,0,0,1,1,0,0
3,1,61,26,0,14.920405490468415,26.04767081524289,1,0,0,0,0,0,1,0,0,1
2,1,38,52,0,21.096336174795848,17.373408311557657,1,0,0,0,0,0,1,0,1,0
3,0,81,29,0,26.11175405827805,15.858291802183956,1,0,0,0,0,0,1,1,0,0
1,0,78,39,0,7.337261069363691,52.61595515791203,1,0,0,0,0,1,0,0,0,1
1,0,3,23,0,12.05159740449373,31.343491503839704,1,0,0,0,0,0,1,0,0,1
0,0,11,28,1,25.617993676320555,12.331660890367345,1,0,0,0,0,0,1,0,0,1
3,0,63,0,0,15.041070440630216,18.502162964896108,1,0,0,0,0,0,1,0,1,0
2,0,76,50,0,12.583850761988558,26.16675927978594,1,0,0,0,0,1,0,0,1,0
1,0,43,43,0,13.340483499483819,11.905283553199187,1,0,0,0,0,0,1,0,0,1
3,0,21,15,0,8.70979333853565,43.080423427438085,1,0,0,0,0,0,1,1,0,0
2,0,16,40,0,24.945011525353124,16.690904038973798,1,0,0,0,0,0,1,0,1,0
3,0,92,44,0,1.9039432764659772,127.33393382213498,1,0,0,0,0,1,0,1,0,0
6,1,63,23,0,14.884599423565286,15.207420055994461,1,0,0,0,0,1,0,1,0,0
2,0,89,29,0,15.346312260605153,19.037010023497462,1,0,0,0,0,0,1,0,1,0
2,0,50,47,1,8.042412573351358,48.71816388425845,1,0,0,0,0,1,0,1,0,0
3,0,16,23,0,25.257151462506616,16.294591118523034,1,0,0,0,0,0,1,0,0,1
1,0,11,33,0,7.681985420449586,50.20103748750292,1,0,0,0,0,0,1,0,1,0
4,0,29,46,1,13.854187092716773,28.909695660091927,1,0,0,0,0,0,1,1,0,0
2,0,2,31,0,26.323443923620633,15.468753808052737,1,0,0,0,0,0,1,1,0,0
1,0,88,42,0,10.27875965279858,39.065620362655615,1,0,0,0,0,1,0,0,1,0
7,2,80,27,0,31.29019814574526,13.29365623535985,0,1,0,0,0,0,1,0,0,1
2,0,30,28,0,28.922828354087365,14.308056821610606,1,0,0,0,0,0,1,0,0,1
4,2,68,27,0,27.795053516768053,14.814559378899874,1,0,0,0,0,0,1,0,0,1
2,0,79,17,0,18.33022094793186,19.040737779206204,1,0,0,0,0,0,1,0,0,1
3,0,74,6,0,27.196398658645965,12.612639719521646,1,0,0,0,0,0,1,0,0,1
1,0,65,13,0,11.511776578790956,12.103921006732097,1,0,0,0,0,0,1,0,0,1
2,0,23,47,1,12.144175558678324,32.05360810252661,1,0,0,0,0,0,1,0,0,1
2,0,22,49,0,9.197853010349753,35.66160907848328,1,0,0,0,0,0,1,0,0,1
2,0,6,51,0,11.511776578790956,33.98323770291965,1,0,0,0,0,0,1,0,0,1
2,0,62,58,0,18.173312851541407,16.069869112316407,1,0,0,0,0,0,1,0,1,0
3,0,4,40,0,21.6702584202404,18.786416508919704,1,0,0,0,0,0,1,0,0,1
2,0,65,54,0,3.904177250074592,85.86478563166318,1,0,0,0,0,1,0,1,0,0
2,0,78,32,0,12.380569453785235,11.793618165344885,1,0,0,0,0,0,1,0,0,1
1,0,61,54,1,8.414000237699069,12.58062788525752,1,0,0,0,0,0,1,0,0,1
1,0,73,46,0,13.854187092716773,12.68485741159958,1,0,0,0,0,0,1,0,1,0
3,0,56,41,0,18.7417315101887,22.055516416790635,1,0,0,0,0,0,1,1,0,0
3,0,86,55,0,25.37925333811064,15.21864729889104,1,0,0,0,0,0,1,0,1,0
1,0,23,14,0,14.849033638590763,24.628226789062744,1,0,0,0,0,0,1,0,1,0
8,1,17,54,0,28.067810744694714,13.776855769122301,0,1,0,0,0,0,1,0,0,1
1,0,82,47,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,61,38,0,13.396585385836199,13.603108370798553,1,0,0,0,0,0,1,0,1,0
1,0,53,0,0,6.363968887416092,59.31521124524451,1,0,0,0,0,0,1,0,0,1
3,0,89,1,0,19.934124008844734,14.912944757767214,1,0,0,0,0,0,1,0,1,0
6,3,45,36,0,18.695903294572318,16.060377483916547,1,0,0,0,0,0,1,0,0,1
5,1,59,26,0,18.237436771651875,22.66476267872142,1,0,0,0,0,0,1,0,0,1
1,0,53,30,1,10.791353019895142,26.37113966683752,1,0,0,0,0,0,1,0,0,1
3,0,41,40,0,13.738850024656358,28.89154975533199,1,0,0,0,0,0,1,0,0,1
3,0,55,42,0,22.0962191335984,17.697907916191454,1,0,0,0,0,0,1,1,0,0
4,1,56,50,0,29.49787958481084,14.11459844118898,1,0,0,0,0,0,1,0,0,1
2,0,65,54,0,30.493541939236906,10.714715328321525,1,0,0,0,0,0,1,1,0,0
2,0,88,33,0,15.90288653043843,17.74432789090924,1,0,0,0,0,0,1,0,0,1
1,0,39,17,1,9.984513007653403,39.534602587942366,1,0,0,0,0,1,0,0,0,1
4,1,81,25,0,14.34079844360139,28.007527452245377,1,0,0,0,0,0,1,1,0,0
2,0,80,41,0,14.515715621353293,9.973427061273561,1,0,0,0,0,0,1,0,1,0
1,0,59,50,0,7.031016996139321,33.34795973727182,1,0,0,0,0,0,1,0,1,0
2,0,20,58,0,17.711764451911616,23.34872231355946,1,0,0,0,0,0,1,0,1,0
1,0,69,29,1,13.01436898201369,26.167345499837154,1,0,0,0,0,0,1,0,1,0
1,0,45,31,0,7.0354815044885175,29.05449630034728,1,0,0,0,0,0,1,1,0,0
1,0,73,50,0,6.771661539090683,56.61910145419034,1,0,0,0,0,1,0,0,1,0
2,0,45,55,0,12.085052751229513,31.76320770955073,1,0,0,0,0,1,0,1,0,0
3,0,46,13,0,15.867476169826128,19.010564926720427,1,0,0,0,0,1,0,0,1,0
2,0,68,24,0,19.11289093779379,20.995680143103787,1,0,0,0,0,0,1,0,1,0
2,0,18,17,0,8.077307719778911,48.408075450044606,1,0,0,0,0,1,0,1,0,0
4,0,52,21,0,20.803081502508228,14.400079157803102,1,0,0,0,0,0,1,1,0,0
1,0,32,7,0,7.918838298639518,29.03775169162197,1,0,0,0,0,1,0,0,0,1
2,0,23,23,0,8.921911230224161,41.422454840744265,1,0,0,0,0,1,0,0,1,0
5,1,11,29,0,25.885148251458787,13.749499238511273,0,1,0,0,0,0,1,0,0,1
2,0,79,38,0,15.164722219678145,16.88392407922775,1,0,0,0,0,0,1,1,0,0
3,1,85,18,0,25.348445711719684,16.027385767987063,1,0,0,0,0,0,1,0,0,1
3,0,70,36,0,27.236279114445864,15.276918354687878,1,0,0,0,0,0,1,0,0,1
5,1,38,50,0,13.066694302691864,13.700252798463364,1,0,0,0,0,1,0,0,0,1
0,0,41,24,1,7.268796324014039,53.30573206727734,1,0,0,0,0,0,1,0,0,1
2,0,88,20,0,22.935304663335085,12.643662005829318,1,0,0,0,0,0,1,0,1,0
1,0,26,52,0,8.16963279468545,13.502484270936845,1,0,0,0,0,0,1,0,0,1
1,0,21,33,1,4.788287794191156,66.46599753124988,1,0,0,0,0,0,1,0,1,0
2,0,55,28,0,29.934176120280977,13.939843592851657,1,0,0,0,0,0,1,0,0,1
1,0,36,9,0,10.092095917102652,39.55283093723784,1,0,0,0,0,1,0,0,0,1
2,1,59,22,0,28.363139812087095,12.490634205697601,1,0,0,0,0,0,1,0,1,0
4,0,17,8,0,23.16249554775996,17.432851066483877,1,0,0,0,0,0,1,0,0,1
3,0,90,28,0,32.346959671660024,12.169270916135588,1,0,0,0,0,0,1,0,0,1
1,0,79,18,0,3.8713821821153234,86.67191665831974,1,0,0,0,0,0,1,0,0,1
3,0,39,28,0,22.650496683295934,11.163267278039786,1,0,0,0,0,0,1,0,1,0
1,0,20,27,0,10.86190130686152,6.983020307911802,1,0,0,0,0,0,1,1,0,0
2,0,80,13,0,11.24904440385938,35.36369598967598,1,0,0,0,0,0,1,0,0,1
4,1,26,8,0,19.322269535435012,20.565961400221656,1,0,0,0,0,0,1,0,0,1
2,0,16,1,0,17.84585386021078,13.140883481119605,1,0,0,0,0,0,1,0,1,0
6,1,84,56,0,22.445569718766333,18.518130888139204,0,1,0,0,0,0,1,0,0,1
3,0,82,7,0,34.981312153777196,9.000861305812364,1,0,0,0,0,0,1,0,0,1
1,0,87,55,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,92,37,0,6.953804713967743,54.63867091042664,1,0,0,0,0,1,0,0,1,0
3,1,18,57,0,31.566897218447046,11.748214461440607,1,0,0,0,0,0,1,0,1,0
2,0,31,21,0,8.939407139178751,40.38643738630218,1,0,0,0,0,0,1,0,1,0
4,1,33,10,0,30.480278870115345,13.672576509674903,1,0,0,0,0,0,1,0,1,0
3,0,14,20,0,31.963937492117584,12.25893781808949,1,0,0,0,0,0,1,0,1,0
3,1,52,40,0,13.663765952328077,28.247791846280084,1,0,0,0,0,0,1,0,0,1
2,0,46,0,0,13.80175351178248,29.55783487241594,1,0,0,0,0,0,1,0,1,0
4,1,37,55,0,24.26409899419305,15.933870920198714,1,0,0,0,0,0,1,0,0,1
2,0,41,52,1,12.228593541368525,32.21706517402575,1,0,0,0,0,0,1,0,0,1
1,0,63,49,0,7.498533189897875,50.0264779499538,1,0,0,0,0,0,1,0,1,0
1,0,27,33,1,12.426817774474687,21.861455618188128,1,0,0,0,0,0,1,0,1,0
2,0,11,51,0,17.667110686244087,16.023144128985937,1,0,0,0,0,0,1,0,1,0
3,1,30,44,0,13.01877490396082,30.31834979431485,1,0,0,0,0,0,1,1,0,0
2,1,16,30,0,30.218500955540463,13.244070593440485,1,0,0,0,0,0,1,1,0,0
3,0,55,39,0,20.857672449245147,15.255446396111983,1,0,0,0,0,0,1,0,1,0
3,0,69,55,0,25.088682707547644,14.92983336945619,1,0,0,0,0,0,1,0,0,1
4,2,7,11,0,19.268694818279727,21.185913175841215,1,0,0,0,0,0,1,0,1,0
2,0,54,19,0,14.673820225149278,9.24479234410132,1,0,0,0,0,0,1,0,1,0
0,0,44,49,0,3.59723504931218,91.19224649671982,1,0,0,0,0,0,1,0,0,1
