City EN,City FA,Province,Countise,District,Latitude,Longitude,Area,Elevation,2016 Census,2011 Census,Wikipedia EN,Wikipedia FA,GeoHack
Sarab,سراب,آذربایجان شرقی,سراب,مرکزی,37.9264,47.5481,1650.0,,45031.0,44846.0,"https://en.wikipedia.org/wiki/Sarab,_East_Azerbaijan",https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%D8%A8_(%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%B4%D8%B1%D9%82%DB%8C),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A7%D8%A8_(%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%B4%D8%B1%D9%82%DB%8C)&params=37.9264_N_47.5481_E_
Sarab-e Dowreh,سراب‌دوره,لرستان,چگنی,مرکزی,33.5639,48.0217,,,1713.0,1515.0,https://en.wikipedia.org/wiki/Sarab-e_Dowreh,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%D8%A8%E2%80%8C%D8%AF%D9%88%D8%B1%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A7%D8%A8%E2%80%8C%D8%AF%D9%88%D8%B1%D9%87&params=33.5639_N_48.0217_E_
Sarabbagh,سراب‌باغ,ایلام,آبدانان,,32.90068833,47.57839133,842.0,,2659.0,2557.0,https://en.wikipedia.org/wiki/Sarabbagh,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%D8%A8%E2%80%8C%D8%A8%D8%A7%D8%BA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A7%D8%A8%E2%80%8C%D8%A8%D8%A7%D8%BA&params=32.90068833_N_47.57839133_E_
Sarableh,سرابله,ایلام,چرداول,مرکزی,33.768572,46.562092,1050.0,,12393.0,10967.0,https://en.wikipedia.org/wiki/Sarableh,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%D8%A8%D9%84%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A7%D8%A8%D9%84%D9%87&params=33.76857200_N_46.56209200_E_
Sarakhs,سرخس,خراسان رضوی,سرخس,,36.5347,61.1611,281.0,5472.0,42179.0,37162.0,https://en.wikipedia.org/wiki/Sarakhs,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AE%D8%B3,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AE%D8%B3&params=36.5347_N_61.1611_E_
Saravan,سراوان,سیستان و بلوچستان,سراوان,مرکزی,27.370833,62.334167,1165.0,23880.0,60114.0,59795.0,"https://en.wikipedia.org/wiki/Saravan,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%D9%88%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A7%D9%88%D8%A7%D9%86&params=27.370833_N_62.334167_E_
Sarayan,سرایان,خراسان جنوبی,سرایان,آیسک,33.8583,58.523,14841.0,,13795.0,13247.0,https://en.wikipedia.org/wiki/Sarayan,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%DB%8C%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A7%DB%8C%D8%A7%D9%86&params=33.8583_N_58.523_E_
Sarbaz,سرباز,سیستان و بلوچستان,سرباز,مرکزی,26.6325,61.2569,915.0,,2020.0,1230.0,https://en.wikipedia.org/wiki/Sarbaz,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A8%D8%A7%D8%B2_(%D8%B3%DB%8C%D8%B3%D8%AA%D8%A7%D9%86_%D9%88_%D8%A8%D9%84%D9%88%DA%86%D8%B3%D8%AA%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A8%D8%A7%D8%B2_(%D8%B3%DB%8C%D8%B3%D8%AA%D8%A7%D9%86_%D9%88_%D8%A8%D9%84%D9%88%DA%86%D8%B3%D8%AA%D8%A7%D9%86)&params=26.6325_N_61.2569_E_
Sarbisheh,سربیشه,خراسان جنوبی,سربیشه,مرکزی,32.5969,59.8136,18391.0,,8715.0,8203.0,https://en.wikipedia.org/wiki/Sarbisheh,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A8%DB%8C%D8%B4%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%A8%DB%8C%D8%B4%D9%87&params=32.5969_N_59.8136_E_
Sardaran,سرداران,خوزستان,شوشتر,مرکزی,32.021389,48.792778,,,5240.0,5240.0,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1%D8%A7%D9%86&params=32.021389_N_48.792778_E_
Sardasht,سردشت,چهارمحال و بختیاری,لردگان,رودشت,,,,,5691.0,5691.0,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA_(%D9%84%D8%B1%D8%AF%DA%AF%D8%A7%D9%86),
Sardasht,سردشت,هرمزگان,بشاگرد,مرکزی,26.455833,57.902778,715.0,,1725.0,1536.0,"https://en.wikipedia.org/wiki/Sardasht,_Hormozgan",https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA_(%D8%A8%D8%B4%D8%A7%DA%AF%D8%B1%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA_(%D8%A8%D8%B4%D8%A7%DA%AF%D8%B1%D8%AF)&params=26.455833_N_57.902778_E_
Sardasht,سردشت,خوزستان,بهبهان,زیدون,30.323547,50.224273,171.0,,6912.0,6239.0,"https://en.wikipedia.org/wiki/Sardasht,_Khuzestan",https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA_(%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA_(%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86)&params=30.32354700_N_50.22427300_E_
Sardasht,سردشت,آذربایجان غربی,سردشت,مرکزی,36.157851,45.476772,14802.0,1560.0,46412.0,42167.0,"https://en.wikipedia.org/wiki/Sardasht,_West_Azerbaijan",https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AF%D8%B4%D8%AA&params=36.157851_N_45.476772_E_
Sardrud,سردرود,آذربایجان شرقی,تبریز,مرکزی,38.02682433,46.15289033,1370.0,,29739.0,26856.0,https://en.wikipedia.org/wiki/Sardrud,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%B1%D9%88%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AF%D8%B1%D9%88%D8%AF&params=38.02682433_N_46.15289033_E_
Sareyn,سرعین,اردبیل,سرعین,مرکزی,38.09,48.04,,,5459.0,4440.0,https://en.wikipedia.org/wiki/Sareyn,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%B9%DB%8C%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%B9%DB%8C%D9%86&params=38.09_N_48.04_E_
Sarfaryab,سرفاریاب,کهگیلویه و بویراحمد,چرام,سرفاریاب,30.826944,50.772222,,,1995.0,1995.0,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%81%D8%A7%D8%B1%DB%8C%D8%A7%D8%A8,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D9%81%D8%A7%D8%B1%DB%8C%D8%A7%D8%A8&params=30.826944_N_50.772222_E_
Sargaz,سرگز,هرمزگان,حاجی آباد,احمدی,27.93526933,56.66513133,14192.0,,1157.0,1170.0,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%DA%AF%D8%B2,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%DA%AF%D8%B2&params=27.93526933_N_56.66513133_E_
Sari,ساری,مازندران,ساری,مرکزی,,,54.0,35.0,309820.0,296417.0,"https://en.wikipedia.org/wiki/Sari,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B1%DB%8C,
Sarkan,سرکان,,,,34.59946,48.44335,,,4081.0,4271.0,https://en.wikipedia.org/wiki/Sarkan,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%DA%A9%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%DA%A9%D8%A7%D9%86&params=34.59946_N_48.44335_E_
Sarkhon Kalateh,سرخنکلاته,گلستان,گرگان,بهاران,36.89176927,54.57080535,68.0,,7589.0,6688.0,https://en.wikipedia.org/wiki/Sarkhon_Kalateh,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AE%D9%86%DA%A9%D9%84%D8%A7%D8%AA%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D8%AE%D9%86%DA%A9%D9%84%D8%A7%D8%AA%D9%87&params=36.89176927_N_54.57080535_E_
Sarmast,سرمست,کرمانشاه,گیلان غرب,گواور,34.326,46.131,1550.0,,2913.0,2858.0,https://en.wikipedia.org/wiki/Sarmast,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%85%D8%B3%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D9%85%D8%B3%D8%AA&params=34.326000_N_46.131_E_
Sarpol-e Zahab,سرپل ذهاب,کرمانشاه,سرپل ذهاب,مرکزی,34.4613889,45.8647222,549.0,,45481.0,35809.0,https://en.wikipedia.org/wiki/Sarpol-e_Zahab,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%BE%D9%84_%D8%B0%D9%87%D8%A7%D8%A8,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D9%BE%D9%84_%D8%B0%D9%87%D8%A7%D8%A8&params=34.4613889_N_45.8647222_E_
Saruq,ساروق,مرکزی,اراک,ساروق,34.4078,49.5083,18701.0,6121.0,1345.0,1386.0,"https://en.wikipedia.org/wiki/Saruq,_Markazi",https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B1%D9%88%D9%82_(%D8%A7%D8%B1%D8%A7%DA%A9),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%A7%D8%B1%D9%88%D9%82_(%D8%A7%D8%B1%D8%A7%DA%A9)&params=34.4078_N_49.5083_E_
Sarvabad,سروآباد,کردستان,سروآباد,مرکزی,35.3187,46.3782,,,5121.0,4976.0,https://en.wikipedia.org/wiki/Sarvabad,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%88%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D9%88%D8%A2%D8%A8%D8%A7%D8%AF&params=35.3187_N_46.3782_E_
Sarvestan,سروستان,فارس,سروستان,مرکزی,29.273611,53.220278,1557.0,,18187.0,19116.0,https://en.wikipedia.org/wiki/Sarvestan,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%88%D8%B3%D8%AA%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D9%88%D8%B3%D8%AA%D8%A7%D9%86&params=29.273611_N_53.220278_E_
Satar,سطر,کرمانشاه,سنقر,کلیائی,34.8117,47.4581,1680.0,,1048.0,1227.0,"https://en.wikipedia.org/wiki/Satar,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%D8%B7%D8%B1_(%D8%B3%D9%86%D9%82%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B7%D8%B1_(%D8%B3%D9%86%D9%82%D8%B1)&params=34.8117_N_47.4581_E_
Saveh,ساوه,مرکزی,ساوه,مرکزی,35.01,50.22,1016.0,,220762.0,200481.0,https://en.wikipedia.org/wiki/Saveh,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%88%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%A7%D9%88%D9%87&params=35.01_N_50.22_E_
Sedeh,سده,فارس,اقلید,سده,30.42,52.1,2100.0,,6747.0,6137.0,https://en.wikipedia.org/wiki/Sedeh,https://fa.wikipedia.org/wiki/%D8%B3%D8%AF%D9%87_(%D8%A7%D9%82%D9%84%DB%8C%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%AF%D9%87_(%D8%A7%D9%82%D9%84%DB%8C%D8%AF)&params=30.42_N_52.10_E_
Sedeh Lenjan,سده لنجان,اصفهان,لنجان,مرکزی,32.37916767,51.31412467,1710.0,,19101.0,18654.0,https://en.wikipedia.org/wiki/Sedeh_Lenjan,https://fa.wikipedia.org/wiki/%D8%B3%D8%AF%D9%87_%D9%84%D9%86%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%AF%D9%87_%D9%84%D9%86%D8%AC%D8%A7%D9%86&params=32.37916767_N_51.31412467_E_
Sefid Sang,سفیدسنگ,خراسان رضوی,فریمان,قلندرآباد,35.659444,60.094722,1300.0,,6129.0,5545.0,https://en.wikipedia.org/wiki/Sefid_Sang,https://fa.wikipedia.org/wiki/%D8%B3%D9%81%DB%8C%D8%AF%D8%B3%D9%86%DA%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%81%DB%8C%D8%AF%D8%B3%D9%86%DA%AF&params=35.659444_N_60.094722_E_
Sefiddasht,سفیددشت,چهارمحال و بختیاری,بروجن,مرکزی,32.134439,51.185768,,,5471.0,5561.0,https://en.wikipedia.org/wiki/Sefiddasht,https://fa.wikipedia.org/wiki/%D8%B3%D9%81%DB%8C%D8%AF%D8%AF%D8%B4%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%81%DB%8C%D8%AF%D8%AF%D8%B4%D8%AA&params=32.13443900_N_51.18576800_E_
Sefidshahr,سفیدشهر,اصفهان,آران و بیدگل,مرکزی,34.1263889,51.3516667,,,5804.0,5579.0,https://en.wikipedia.org/wiki/Sefidshahr,https://fa.wikipedia.org/wiki/%D8%B3%D9%81%DB%8C%D8%AF%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%81%DB%8C%D8%AF%D8%B4%D9%87%D8%B1&params=34.1263889_N_51.3516667_E_
Seh Qaleh,سه‌قلعه,خراسان جنوبی,سرایان,سه‌قلعه,33.667,58.397,1304.0,,4436.0,4242.0,https://en.wikipedia.org/wiki/Seh_Qaleh,https://fa.wikipedia.org/wiki/%D8%B3%D9%87%E2%80%8C%D9%82%D9%84%D8%B9%D9%87_(%D8%B4%D9%87%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%87%E2%80%8C%D9%82%D9%84%D8%B9%D9%87_(%D8%B4%D9%87%D8%B1)&params=33.667_N_58.397_E_
Semirom,سمیرم,اصفهان,سمیرم,مرکزی,31.41448533,51.56617233,2500.0,,26942.0,25122.0,https://en.wikipedia.org/wiki/Semirom,https://fa.wikipedia.org/wiki/%D8%B3%D9%85%DB%8C%D8%B1%D9%85,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%85%DB%8C%D8%B1%D9%85&params=31.41448533_N_51.56617233_E_
Semnan,سمنان,سمنان,سمنان,مرکزی,35.583542,53.388911,1215.0,,185129.0,153680.0,"https://en.wikipedia.org/wiki/Semnan,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%D9%85%D9%86%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%85%D9%86%D8%A7%D9%86&params=35.58354200_N_53.38891100_E_
Senderk,سندرک,هرمزگان,میناب,سندرک,26.8372943,57.4251891,291.0,,1915.0,2024.0,https://en.wikipedia.org/wiki/Senderk,https://fa.wikipedia.org/wiki/%D8%B3%D9%86%D8%AF%D8%B1%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%86%D8%AF%D8%B1%DA%A9&params=26.8372943_N_57.4251891_E_
Sepiddasht,سپیددشت,لرستان,خرم‌آباد,پاپی,33.2183,48.8833,,,2917.0,2545.0,"https://en.wikipedia.org/wiki/Sepiddasht,_Lorestan",https://fa.wikipedia.org/wiki/%D8%B3%D9%BE%DB%8C%D8%AF%D8%AF%D8%B4%D8%AA_(%D8%AE%D8%B1%D9%85%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%BE%DB%8C%D8%AF%D8%AF%D8%B4%D8%AA_(%D8%AE%D8%B1%D9%85%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF)&params=33.2183_N_48.8833_E_
Serishabad,سریش‌آباد,کردستان,قروه,سریش آباد,35.2453,47.7736,,,7196.0,7194.0,https://en.wikipedia.org/wiki/Serishabad,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%DB%8C%D8%B4%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%DB%8C%D8%B4%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF&params=35.2453_N_47.7736_E_
Serow,سرو,آذربایجان غربی,ارومیه,صومای,37.7275,44.6427,1634.0,,1800.0,1530.0,"https://en.wikipedia.org/wiki/Serow,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%88_(%D8%A7%D8%B1%D9%88%D9%85%DB%8C%D9%87),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%B1%D9%88_(%D8%A7%D8%B1%D9%88%D9%85%DB%8C%D9%87)&params=37.7275_N_44.6427_E_
Seydun,صیدون,خوزستان,باغ‌ملک,صیدون,31.3652647,50.0819901,838.0,,7650.0,6588.0,https://en.wikipedia.org/wiki/Seydun,https://fa.wikipedia.org/wiki/%D8%B5%DB%8C%D8%AF%D9%88%D9%86_(%D8%A8%D8%A7%D8%BA%E2%80%8C%D9%85%D9%84%DA%A9),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B5%DB%8C%D8%AF%D9%88%D9%86_(%D8%A8%D8%A7%D8%BA%E2%80%8C%D9%85%D9%84%DA%A9)&params=31.3652647_N_50.0819901_E_
Seyyedan,سیدان,فارس,مرودشت,سیدان,,,,,8574.0,7563.0,https://en.wikipedia.org/wiki/Seyyedan,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF%D8%A7%D9%86_(%D9%85%D8%B1%D9%88%D8%AF%D8%B4%D8%AA),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%AF%D8%A7%D9%86_(%D9%85%D8%B1%D9%88%D8%AF%D8%B4%D8%AA)&params=30_N_52_E_
Shabab,شباب,ایلام,چرداول,شباب,,,1000.0,,4088.0,4088.0,"https://en.wikipedia.org/wiki/Shabab,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%D8%A7%D8%A8_(%DA%86%D8%B1%D8%AF%D8%A7%D9%88%D9%84),
Shabankareh,شبانکاره,بوشهر,دشتستان,,29.4725,50.9936,43.0,,7900.0,7653.0,https://en.wikipedia.org/wiki/Shabankareh,https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%D8%A7%D9%86%DA%A9%D8%A7%D8%B1%D9%87_(%D8%AF%D8%B4%D8%AA%D8%B3%D8%AA%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A8%D8%A7%D9%86%DA%A9%D8%A7%D8%B1%D9%87_(%D8%AF%D8%B4%D8%AA%D8%B3%D8%AA%D8%A7%D9%86)&params=29.4725_N_50.9936_E_
Shabestar,شبستر,آذربایجان شرقی,شبستر,مرکزی,38.180278,45.702778,1500.0,,22181.0,15663.0,https://en.wikipedia.org/wiki/Shabestar,https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%D8%B3%D8%AA%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A8%D8%B3%D8%AA%D8%B1&params=38.180278_N_45.702778_E_
Shadegan,شادگان,خوزستان,شادگان,مرکزی,30.6497,48.6647,610.0,3600.0,41733.0,52785.0,https://en.wikipedia.org/wiki/Shadegan,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%DA%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D8%AF%DA%AF%D8%A7%D9%86&params=30.6497_N_48.6647_E_
Shadmehr,شادمهر,خراسان رضوی,مه‌ولات,شادمهر,35.1728,59.0361,1165.0,,3825.0,3678.0,https://en.wikipedia.org/wiki/Shadmehr,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%D9%85%D9%87%D8%B1_(%D9%85%D9%87%E2%80%8C%D9%88%D9%84%D8%A7%D8%AA),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D8%AF%D9%85%D9%87%D8%B1_(%D9%85%D9%87%E2%80%8C%D9%88%D9%84%D8%A7%D8%AA)&params=35.1728_N_59.0361_E_
Shadpurabad,شاپورآباد,اصفهان,برخوار,حبیب‌آباد,32.8439,51.7447,1567.0,,5915.0,5487.0,https://en.wikipedia.org/wiki/Shadpurabad,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%BE%D9%88%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%BE%D9%88%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1)&params=32.8439_N_51.7447_E_
Shaft,شفت,گیلان,شفت,مرکزی,37.1567,49.4072,47.0,,8184.0,6533.0,"https://en.wikipedia.org/wiki/Shaft,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%D9%81%D8%AA_(%DA%AF%DB%8C%D9%84%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%81%D8%AA_(%DA%AF%DB%8C%D9%84%D8%A7%D9%86)&params=37.1567_N_49.4072_E_
Shahbaz,شهباز,مرکزی,شازند,قره کهریز,33.878611,49.531111,,,7536.0,7536.0,,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%A8%D8%A7%D8%B2_(%D8%B4%D8%A7%D8%B2%D9%86%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%A8%D8%A7%D8%B2_(%D8%B4%D8%A7%D8%B2%D9%86%D8%AF)&params=33.878611_N_49.531111_E_
Shahdad,شهداد,کرمان,کرمان,شهداد,30.41709367,57.70613467,,,5217.0,5942.0,https://en.wikipedia.org/wiki/Shahdad,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%AF%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%AF%D8%A7%D8%AF&params=30.41709367_N_57.70613467_E_
Shahediyeh,شاهدیه,یزد,یزد,مرکزی,31.9498,54.2801,1193.0,,18309.0,16571.0,https://en.wikipedia.org/wiki/Shahediyeh,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D8%AF%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%87%D8%AF%DB%8C%D9%87&params=31.9498_N_54.2801_E_
Shahedshahr,شاهدشهر,تهران,شهریار,مرکزی,,,1078.0,,25544.0,20865.0,https://en.wikipedia.org/wiki/Shahedshahr,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D8%AF%D8%B4%D9%87%D8%B1,
Shahin Dezh,شاهین دژ,آذربایجان غربی,شاهین دژ,مرکزی,36.65,46.55,1406.0,,43131.0,38396.0,https://en.wikipedia.org/wiki/Shahin_Dezh,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%AF%DA%98,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%AF%DA%98&params=36.65_N_46.55_E_
Shahin Shahr,شاهین شهر,اصفهان,شاهین شهر و میمه,مرکزی,32.87,51.57,1595.0,665409.0,173329.0,143308.0,https://en.wikipedia.org/wiki/Shahin_Shahr,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1&params=32.87_N_51.57_E_
Shahmirzad,شهمیرزاد,سمنان,مهدیشهر,شهمیرزاد,35.72,53.33,18802100.0,1793.0,11191.0,8882.0,https://en.wikipedia.org/wiki/Shahmirzad,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF&params=35.72_N_53.33_E_
Shahr Jadid-e Golbahar,گلبهار,خراسان رضوی,گلبهار,مرکزی,36.570357,59.171836,1187.0,40001.0,36877.0,36877.0,https://en.wikipedia.org/wiki/Shahr_Jadid-e_Golbahar,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%A8%D9%87%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%DA%AF%D9%84%D8%A8%D9%87%D8%A7%D8%B1&params=36.570357_N_59.171836_E_
Shahr-e Babak,شهربابک,کرمان,شهربابک,مرکزی,30.117216,55.12103,,26.0,51620.0,45256.0,https://en.wikipedia.org/wiki/Shahr-e_Babak,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%A8%D8%A7%D8%A8%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%D8%A8%D8%A7%D8%A8%DA%A9&params=30.1172160_N_55.1210300_E_
Shahr-e Jadid-e Hashtgerd,شهر جدید مهستان,البرز,ساوجبلاغ,مرکزی,35.981742,50.739972,13101610.0,,42147.0,22742.0,https://en.wikipedia.org/wiki/Shahr-e_Jadid-e_Hashtgerd,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1_%D8%AC%D8%AF%DB%8C%D8%AF_%D9%85%D9%87%D8%B3%D8%AA%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1_%D8%AC%D8%AF%DB%8C%D8%AF_%D9%85%D9%87%D8%B3%D8%AA%D8%A7%D9%86&params=35.981742_N_50.739972_E_
